source,target
facebook_1015,facebook_1682
facebook_1015,facebook_1715
facebook_1015,facebook_1857
facebook_1015,facebook_1884
facebook_1015,facebook_1899
facebook_1015,facebook_1903
facebook_1016,facebook_1138
facebook_1016,facebook_1177
facebook_1016,facebook_1218
facebook_1016,facebook_1403
facebook_1016,facebook_1499
facebook_1016,facebook_1889
facebook_1017,facebook_1024
facebook_1017,facebook_1028
facebook_1017,facebook_1059
facebook_1017,facebook_1074
facebook_1017,facebook_1076
facebook_1017,facebook_1078
facebook_1017,facebook_1092
facebook_1017,facebook_1101
facebook_1017,facebook_1117
facebook_1017,facebook_1123
facebook_1017,facebook_1124
facebook_1017,facebook_1125
facebook_1017,facebook_1126
facebook_1017,facebook_1128
facebook_1017,facebook_1130
facebook_1017,facebook_1132
facebook_1017,facebook_1149
facebook_1017,facebook_1153
facebook_1017,facebook_1156
facebook_1017,facebook_1163
facebook_1017,facebook_1181
facebook_1017,facebook_1184
facebook_1017,facebook_1185
facebook_1017,facebook_1187
facebook_1017,facebook_1198
facebook_1017,facebook_1199
facebook_1017,facebook_1211
facebook_1017,facebook_1219
facebook_1017,facebook_1222
facebook_1017,facebook_1230
facebook_1017,facebook_1250
facebook_1017,facebook_1267
facebook_1017,facebook_1269
facebook_1017,facebook_1287
facebook_1017,facebook_1289
facebook_1017,facebook_1291
facebook_1017,facebook_1293
facebook_1017,facebook_1302
facebook_1017,facebook_1330
facebook_1017,facebook_1331
facebook_1017,facebook_1335
facebook_1017,facebook_1336
facebook_1017,facebook_1341
facebook_1017,facebook_1351
facebook_1017,facebook_1352
facebook_1017,facebook_1361
facebook_1017,facebook_1367
facebook_1017,facebook_1370
facebook_1017,facebook_1375
facebook_1017,facebook_1380
facebook_1017,facebook_1390
facebook_1017,facebook_1391
facebook_1017,facebook_1398
facebook_1017,facebook_1399
facebook_1017,facebook_1401
facebook_1017,facebook_1416
facebook_1017,facebook_1420
facebook_1017,facebook_1431
facebook_1017,facebook_1437
facebook_1017,facebook_1449
facebook_1017,facebook_1456
facebook_1017,facebook_1457
facebook_1017,facebook_1467
facebook_1017,facebook_1471
facebook_1017,facebook_1480
facebook_1017,facebook_1491
facebook_1017,facebook_1501
facebook_1017,facebook_1516
facebook_1017,facebook_1522
facebook_1017,facebook_1530
facebook_1017,facebook_1547
facebook_1017,facebook_1551
facebook_1017,facebook_1554
facebook_1017,facebook_1557
facebook_1017,facebook_1563
facebook_1017,facebook_1584
facebook_1017,facebook_1589
facebook_1017,facebook_1597
facebook_1017,facebook_1598
facebook_1017,facebook_1603
facebook_1017,facebook_1604
facebook_1017,facebook_1605
facebook_1017,facebook_1610
facebook_1017,facebook_1612
facebook_1017,facebook_1614
facebook_1017,facebook_1617
facebook_1017,facebook_1621
facebook_1017,facebook_1622
facebook_1017,facebook_1623
facebook_1017,facebook_1632
facebook_1017,facebook_1652
facebook_1017,facebook_1653
facebook_1017,facebook_1662
facebook_1017,facebook_1663
facebook_1017,facebook_1665
facebook_1017,facebook_1668
facebook_1017,facebook_1669
facebook_1017,facebook_1683
facebook_1017,facebook_1685
facebook_1017,facebook_1707
facebook_1017,facebook_1712
facebook_1017,facebook_1714
facebook_1017,facebook_1721
facebook_1017,facebook_1730
facebook_1017,facebook_1735
facebook_1017,facebook_1736
facebook_1017,facebook_1737
facebook_1017,facebook_1741
facebook_1017,facebook_1746
facebook_1017,facebook_1750
facebook_1017,facebook_1752
facebook_1017,facebook_1757
facebook_1017,facebook_1761
facebook_1017,facebook_1782
facebook_1017,facebook_1793
facebook_1017,facebook_1799
facebook_1017,facebook_1800
facebook_1017,facebook_1804
facebook_1017,facebook_1810
facebook_1017,facebook_1816
facebook_1017,facebook_1821
facebook_1017,facebook_1823
facebook_1017,facebook_1826
facebook_1017,facebook_1827
facebook_1017,facebook_1833
facebook_1017,facebook_1839
facebook_1017,facebook_1842
facebook_1017,facebook_1845
facebook_1017,facebook_1849
facebook_1017,facebook_1864
facebook_1017,facebook_1867
facebook_1017,facebook_1879
facebook_1017,facebook_1886
facebook_1017,facebook_1888
facebook_1017,facebook_1902
facebook_1017,facebook_1909
facebook_1018,facebook_1032
facebook_1018,facebook_1066
facebook_1018,facebook_1099
facebook_1018,facebook_1102
facebook_1018,facebook_1148
facebook_1018,facebook_1166
facebook_1018,facebook_1192
facebook_1018,facebook_1231
facebook_1018,facebook_1261
facebook_1018,facebook_1273
facebook_1018,facebook_1277
facebook_1018,facebook_1281
facebook_1018,facebook_1282
facebook_1018,facebook_1284
facebook_1018,facebook_1286
facebook_1018,facebook_1303
facebook_1018,facebook_1309
facebook_1018,facebook_1324
facebook_1018,facebook_1373
facebook_1018,facebook_1382
facebook_1018,facebook_1396
facebook_1018,facebook_1454
facebook_1018,facebook_1479
facebook_1018,facebook_1495
facebook_1018,facebook_1508
facebook_1018,facebook_1573
facebook_1018,facebook_1578
facebook_1018,facebook_1595
facebook_1018,facebook_1638
facebook_1018,facebook_1661
facebook_1018,facebook_1716
facebook_1018,facebook_1720
facebook_1018,facebook_1729
facebook_1018,facebook_1742
facebook_1018,facebook_1751
facebook_1018,facebook_1786
facebook_1018,facebook_1820
facebook_1018,facebook_1824
facebook_1018,facebook_1848
facebook_1018,facebook_1871
facebook_1018,facebook_1894
facebook_1018,facebook_1899
facebook_1018,facebook_1907
facebook_1019,facebook_1021
facebook_1019,facebook_1036
facebook_1019,facebook_1044
facebook_1019,facebook_1060
facebook_1019,facebook_1067
facebook_1019,facebook_1100
facebook_1019,facebook_1104
facebook_1019,facebook_1115
facebook_1019,facebook_1129
facebook_1019,facebook_1192
facebook_1019,facebook_1204
facebook_1019,facebook_1221
facebook_1019,facebook_1227
facebook_1019,facebook_1229
facebook_1019,facebook_1231
facebook_1019,facebook_1235
facebook_1019,facebook_1257
facebook_1019,facebook_1277
facebook_1019,facebook_1279
facebook_1019,facebook_1298
facebook_1019,facebook_1315
facebook_1019,facebook_1322
facebook_1019,facebook_1345
facebook_1019,facebook_1347
facebook_1019,facebook_1350
facebook_1019,facebook_1413
facebook_1019,facebook_1426
facebook_1019,facebook_1432
facebook_1019,facebook_1448
facebook_1019,facebook_1459
facebook_1019,facebook_1462
facebook_1019,facebook_1475
facebook_1019,facebook_1479
facebook_1019,facebook_1578
facebook_1019,facebook_1583
facebook_1019,facebook_1587
facebook_1019,facebook_1591
facebook_1019,facebook_1596
facebook_1019,facebook_1611
facebook_1019,facebook_1628
facebook_1019,facebook_1635
facebook_1019,facebook_1636
facebook_1019,facebook_1680
facebook_1019,facebook_1691
facebook_1019,facebook_1715
facebook_1019,facebook_1742
facebook_1019,facebook_1828
facebook_1019,facebook_1857
facebook_1019,facebook_1859
facebook_1019,facebook_1862
facebook_1019,facebook_1884
facebook_1019,facebook_1899
facebook_102,facebook_175
facebook_102,facebook_227
facebook_102,facebook_263
facebook_102,facebook_296
facebook_1020,facebook_1032
facebook_1020,facebook_1066
facebook_1020,facebook_1081
facebook_1020,facebook_1099
facebook_1020,facebook_1102
facebook_1020,facebook_1104
facebook_1020,facebook_1108
facebook_1020,facebook_1158
facebook_1020,facebook_1166
facebook_1020,facebook_1245
facebook_1020,facebook_1261
facebook_1020,facebook_1273
facebook_1020,facebook_1277
facebook_1020,facebook_1282
facebook_1020,facebook_1286
facebook_1020,facebook_1309
facebook_1020,facebook_1316
facebook_1020,facebook_1324
facebook_1020,facebook_1373
facebook_1020,facebook_1382
facebook_1020,facebook_1396
facebook_1020,facebook_1451
facebook_1020,facebook_1454
facebook_1020,facebook_1459
facebook_1020,facebook_1475
facebook_1020,facebook_1495
facebook_1020,facebook_1502
facebook_1020,facebook_1503
facebook_1020,facebook_1508
facebook_1020,facebook_1582
facebook_1020,facebook_1591
facebook_1020,facebook_1661
facebook_1020,facebook_1729
facebook_1020,facebook_1732
facebook_1020,facebook_1742
facebook_1020,facebook_1746
facebook_1020,facebook_1751
facebook_1020,facebook_1783
facebook_1020,facebook_1786
facebook_1020,facebook_1812
facebook_1020,facebook_1820
facebook_1020,facebook_1824
facebook_1020,facebook_1828
facebook_1020,facebook_1848
facebook_1020,facebook_1871
facebook_1020,facebook_1893
facebook_1020,facebook_1894
facebook_1021,facebook_1036
facebook_1021,facebook_1060
facebook_1021,facebook_1067
facebook_1021,facebook_1100
facebook_1021,facebook_1104
facebook_1021,facebook_1115
facebook_1021,facebook_1120
facebook_1021,facebook_1129
facebook_1021,facebook_1192
facebook_1021,facebook_1204
facebook_1021,facebook_1221
facebook_1021,facebook_1227
facebook_1021,facebook_1229
facebook_1021,facebook_1231
facebook_1021,facebook_1235
facebook_1021,facebook_1257
facebook_1021,facebook_1277
facebook_1021,facebook_1281
facebook_1021,facebook_1298
facebook_1021,facebook_1303
facebook_1021,facebook_1322
facebook_1021,facebook_1334
facebook_1021,facebook_1345
facebook_1021,facebook_1350
facebook_1021,facebook_1413
facebook_1021,facebook_1423
facebook_1021,facebook_1426
facebook_1021,facebook_1432
facebook_1021,facebook_1448
facebook_1021,facebook_1459
facebook_1021,facebook_1462
facebook_1021,facebook_1475
facebook_1021,facebook_1479
facebook_1021,facebook_1495
facebook_1021,facebook_1573
facebook_1021,facebook_1578
facebook_1021,facebook_1583
facebook_1021,facebook_1587
facebook_1021,facebook_1596
facebook_1021,facebook_1628
facebook_1021,facebook_1635
facebook_1021,facebook_1636
facebook_1021,facebook_1661
facebook_1021,facebook_1691
facebook_1021,facebook_1715
facebook_1021,facebook_1720
facebook_1021,facebook_1729
facebook_1021,facebook_1786
facebook_1021,facebook_1857
facebook_1021,facebook_1859
facebook_1021,facebook_1862
facebook_1021,facebook_1893
facebook_1021,facebook_1899
facebook_1021,facebook_1903
facebook_1022,facebook_1086
facebook_1022,facebook_1650
facebook_1023,facebook_1073
facebook_1023,facebook_1445
facebook_1023,facebook_1615
facebook_1023,facebook_1674
facebook_1023,facebook_1687
facebook_1023,facebook_1806
facebook_1023,facebook_1861
facebook_1024,facebook_1028
facebook_1024,facebook_1078
facebook_1024,facebook_1083
facebook_1024,facebook_1086
facebook_1024,facebook_1101
facebook_1024,facebook_1123
facebook_1024,facebook_1125
facebook_1024,facebook_1126
facebook_1024,facebook_1130
facebook_1024,facebook_1132
facebook_1024,facebook_1133
facebook_1024,facebook_1153
facebook_1024,facebook_1163
facebook_1024,facebook_1199
facebook_1024,facebook_1207
facebook_1024,facebook_1211
facebook_1024,facebook_1214
facebook_1024,facebook_1238
facebook_1024,facebook_1256
facebook_1024,facebook_1267
facebook_1024,facebook_1271
facebook_1024,facebook_1285
facebook_1024,facebook_1287
facebook_1024,facebook_1288
facebook_1024,facebook_1289
facebook_1024,facebook_1291
facebook_1024,facebook_1302
facebook_1024,facebook_1305
facebook_1024,facebook_1336
facebook_1024,facebook_1339
facebook_1024,facebook_1352
facebook_1024,facebook_1370
facebook_1024,facebook_1390
facebook_1024,facebook_1398
facebook_1024,facebook_1431
facebook_1024,facebook_1442
facebook_1024,facebook_1449
facebook_1024,facebook_1456
facebook_1024,facebook_1458
facebook_1024,facebook_1471
facebook_1024,facebook_1480
facebook_1024,facebook_1488
facebook_1024,facebook_1491
facebook_1024,facebook_1501
facebook_1024,facebook_1516
facebook_1024,facebook_1530
facebook_1024,facebook_1571
facebook_1024,facebook_1584
facebook_1024,facebook_1598
facebook_1024,facebook_1604
facebook_1024,facebook_1610
facebook_1024,facebook_1614
facebook_1024,facebook_1617
facebook_1024,facebook_1619
facebook_1024,facebook_1652
facebook_1024,facebook_1663
facebook_1024,facebook_1665
facebook_1024,facebook_1668
facebook_1024,facebook_1707
facebook_1024,facebook_1712
facebook_1024,facebook_1714
facebook_1024,facebook_1736
facebook_1024,facebook_1752
facebook_1024,facebook_1789
facebook_1024,facebook_1800
facebook_1024,facebook_1804
facebook_1024,facebook_1809
facebook_1024,facebook_1816
facebook_1024,facebook_1833
facebook_1024,facebook_1839
facebook_1024,facebook_1849
facebook_1024,facebook_1863
facebook_1024,facebook_1868
facebook_1024,facebook_1879
facebook_1024,facebook_1886
facebook_1024,facebook_1888
facebook_1024,facebook_1898
facebook_1024,facebook_1902
facebook_1025,facebook_1080
facebook_1025,facebook_1113
facebook_1025,facebook_1189
facebook_1025,facebook_1237
facebook_1025,facebook_1324
facebook_1025,facebook_1332
facebook_1025,facebook_1334
facebook_1025,facebook_1427
facebook_1025,facebook_1429
facebook_1025,facebook_1464
facebook_1025,facebook_1487
facebook_1025,facebook_1526
facebook_1025,facebook_1536
facebook_1025,facebook_1545
facebook_1025,facebook_1696
facebook_1025,facebook_1794
facebook_1025,facebook_1800
facebook_1025,facebook_1844
facebook_1025,facebook_1853
facebook_1025,facebook_1897
facebook_1025,facebook_1901
facebook_1026,facebook_1028
facebook_1026,facebook_1048
facebook_1026,facebook_1075
facebook_1026,facebook_1146
facebook_1026,facebook_1149
facebook_1026,facebook_1155
facebook_1026,facebook_1156
facebook_1026,facebook_1164
facebook_1026,facebook_1172
facebook_1026,facebook_1175
facebook_1026,facebook_1182
facebook_1026,facebook_1185
facebook_1026,facebook_1250
facebook_1026,facebook_1290
facebook_1026,facebook_1305
facebook_1026,facebook_1312
facebook_1026,facebook_1334
facebook_1026,facebook_1352
facebook_1026,facebook_1367
facebook_1026,facebook_1369
facebook_1026,facebook_1376
facebook_1026,facebook_1377
facebook_1026,facebook_1391
facebook_1026,facebook_1409
facebook_1026,facebook_1420
facebook_1026,facebook_1431
facebook_1026,facebook_1460
facebook_1026,facebook_1509
facebook_1026,facebook_1517
facebook_1026,facebook_1520
facebook_1026,facebook_1522
facebook_1026,facebook_1554
facebook_1026,facebook_1557
facebook_1026,facebook_1559
facebook_1026,facebook_1570
facebook_1026,facebook_1584
facebook_1026,facebook_1589
facebook_1026,facebook_1590
facebook_1026,facebook_1603
facebook_1026,facebook_1612
facebook_1026,facebook_1613
facebook_1026,facebook_1621
facebook_1026,facebook_1622
facebook_1026,facebook_1637
facebook_1026,facebook_1663
facebook_1026,facebook_1669
facebook_1026,facebook_1675
facebook_1026,facebook_1685
facebook_1026,facebook_1714
facebook_1026,facebook_1721
facebook_1026,facebook_1730
facebook_1026,facebook_1734
facebook_1026,facebook_1746
facebook_1026,facebook_1753
facebook_1026,facebook_1757
facebook_1026,facebook_1761
facebook_1026,facebook_1765
facebook_1026,facebook_1768
facebook_1026,facebook_1775
facebook_1026,facebook_1793
facebook_1026,facebook_1810
facebook_1026,facebook_1813
facebook_1026,facebook_1827
facebook_1026,facebook_1835
facebook_1026,facebook_1845
facebook_1026,facebook_1846
facebook_1026,facebook_1883
facebook_1026,facebook_1888
facebook_1026,facebook_1902
facebook_1027,facebook_1627
facebook_1027,facebook_1890
facebook_1028,facebook_1078
facebook_1028,facebook_1092
facebook_1028,facebook_1124
facebook_1028,facebook_1126
facebook_1028,facebook_1128
facebook_1028,facebook_1149
facebook_1028,facebook_1163
facebook_1028,facebook_1185
facebook_1028,facebook_1209
facebook_1028,facebook_1267
facebook_1028,facebook_1287
facebook_1028,facebook_1291
facebook_1028,facebook_1305
facebook_1028,facebook_1329
facebook_1028,facebook_1352
facebook_1028,facebook_1365
facebook_1028,facebook_1375
facebook_1028,facebook_1376
facebook_1028,facebook_1377
facebook_1028,facebook_1420
facebook_1028,facebook_1449
facebook_1028,facebook_1467
facebook_1028,facebook_1471
facebook_1028,facebook_1491
facebook_1028,facebook_1509
facebook_1028,facebook_1516
